gender,race,age,income,credit_score,loan_amount,employment_years,debt_to_income_ratio,education,property_value,down_payment_pct,loan_to_value,approved,age_group
Female,White,60,24810.957560303454,529,104662.07177527293,15.156850709390683,4.983888930672582,High School,178197.5026057018,14.101705242326487,58.7337478050178,0,56+
Male,White,40,41473.7127703968,650,127628.18133862142,2.1989443336326655,14.48017222210088,Bachelor,239126.15130716414,12.52383678552402,53.37274097414778,0,36-45
Female,White,37,80593.24308839547,733,258745.58671220927,2.8797858120162223,13.6529272823316,Bachelor,363294.5397362997,13.042161653755668,71.22198613280062,1,36-45
Male,Asian,25,73950.5573141091,812,165212.90344488024,5.563025878138603,10.124382224559694,Bachelor,225384.27969828012,7.125662617252358,73.30276258222146,0,18-25
Male,Hispanic,45,48180.75940942704,826,29197.46717754419,17.097563795972757,5.58553989476934,High School,45964.974323995375,12.943947228132155,63.52112147771191,1,36-45
Male,Hispanic,46,58671.825290822286,614,46860.83070276554,11.072520986982736,6.249598304137054,High School,92318.81989886174,14.383626759094748,50.759780892025155,0,46-55
Male,White,26,100444.18039442232,531,59061.14954318095,5.498859853247662,18.652555619275507,Some College,103611.513021793,12.972332607094009,57.002496943325596,0,26-35
Female,White,38,32209.830084261273,611,56878.011224582544,9.714897247254628,16.08166809006442,Some College,87568.7056598075,15.680238705588238,64.95244025365166,0,36-45
Male,White,35,20000.0,508,62424.93025818977,0.4452733020412264,2.16674516341155,Bachelor,75951.80337503189,19.36911398867598,82.19018836188835,0,26-35
Male,White,43,102837.34885630719,623,253864.22426208484,2.3670627077678446,19.246933609541948,Some College,417703.29267314007,4.973171075298539,60.77620854684953,0,36-45
Female,White,26,23769.94860981912,609,31281.090998652784,0.06589478960339913,15.029978867750597,Graduate,46265.684577141416,23.49106706953898,67.61186240851151,1,26-35
Female,Asian,55,20904.70435384325,737,39022.017545917566,0.9768652201900053,8.32599289111976,High School,52623.95785719071,14.393400714379109,74.15257068237689,0,46-55
Male,White,50,20000.0,385,160539.54187855442,4.977922168978591,5.329055947712127,Some College,256882.2880134447,13.08515633861983,62.49537214887781,1,46-55
Female,White,35,57355.638927709355,561,41374.13450486232,10.83859399707987,12.408173329360045,Some College,60948.490218141436,6.056875626152218,67.88377260335685,1,26-35
Male,White,37,20000.0,562,75822.35054219488,5.008974998233552,23.78095918664023,High School,93335.77782926179,20.002365958777744,81.23610506669367,0,36-45
Female,Asian,38,20000.0,792,111390.1766737795,5.455276181398227,13.314565913795093,Bachelor,198319.60702573234,4.434677685044742,56.16700151050945,0,36-45
Female,White,30,58138.85241488813,516,80169.57918895243,0.5480789227433742,16.046607548139267,High School,143188.1865582693,10.755755321957102,55.98896188012552,1,26-35
Female,Black,34,64701.327750643235,677,67175.19792322053,5.466041944057752,5.300099432406385,Bachelor,113866.33760278935,27.444602696253096,58.99478224859931,1,26-35
Male,Asian,36,21560.898130743793,634,105152.44799258036,3.0288575922019234,4.181384740012873,High School,196914.41762137637,11.366118563947861,53.40007565863748,1,36-45
Male,White,59,32619.88459818166,775,35036.96290110419,5.26972780784519,20.413622188297158,Graduate,47739.44685064038,18.278030975841578,73.3920587951559,0,56+
Male,Black,51,20000.0,721,44452.75071157553,1.9739102006182854,20.051354711576376,High School,63521.25783562588,9.614176243658953,69.98090438732498,0,46-55
Male,White,51,23418.52300805218,664,82568.41926760683,4.355223987070564,15.650851335942189,Some College,129378.48950518656,16.300630472911532,63.819279065162384,0,46-55
Male,White,44,44934.9967660215,583,17297.831822828706,2.7588396626097933,7.348077223659036,High School,21590.118357408854,27.921059863094566,80.11920794724496,1,36-45
Female,Hispanic,26,24310.962443507575,427,140077.38431717653,4.089438692341974,6.60882480002509,High School,267104.68659982446,8.343206971532794,52.44287777212988,0,26-35
Male,Hispanic,39,29870.539356984365,679,71828.41473297209,0.7955034114229348,6.911293951734508,Bachelor,114386.95778242243,7.948121959824054,62.79423469727926,0,36-45
Male,White,51,20000.0,713,65632.02564876633,2.5194557281391603,26.9884408934037,Bachelor,95805.0757740118,20.163094020507767,68.5057917010382,0,46-55
Female,White,24,89892.0632038989,461,22509.489918252722,2.344250731869664,20.4543109990376,Bachelor,35618.3586216724,8.395094166788223,63.19631445497481,0,18-25
Male,White,47,54614.42246358536,501,27668.075673181425,6.666508449859895,9.136567308261682,Some College,40398.264016942696,7.128939018183066,68.48827875766558,0,46-55
Female,White,67,68481.86861556942,680,47138.709556833106,6.127846936450991,8.877034127259483,Graduate,67361.72205421727,1.0217319515729217,69.97848053660606,0,56+
Male,White,52,101960.44874769002,690,97193.3828228944,11.976720309753476,11.778555225603128,Some College,151467.601530213,18.789151952287487,64.16777042812511,1,46-55
Male,White,56,20000.0,531,17223.506602104706,4.999117091058857,20.55983852891851,High School,27308.278567653106,2.1232449364292703,63.07064196461691,0,56+
Male,White,42,27262.96355007395,581,96087.9195966785,1.888377673886379,12.707010742899039,Graduate,148616.90936877133,6.924340561893782,64.65476910050003,1,36-45
Male,Hispanic,51,20000.0,429,48241.80296191182,7.644468880992049,18.132043499557554,Graduate,79036.70521933892,14.541272195475957,61.03721407418673,0,46-55
Female,White,31,447905.8477696913,815,52362.497439459024,3.4358021203478364,10.577389080898545,Bachelor,95650.74172836404,23.522294930108913,54.743430624052934,1,26-35
Male,White,49,32219.648514424807,494,69713.95312457085,1.075214815687318,24.838366034139824,High School,86850.65737287742,9.460105473571275,80.26876851981297,0,46-55
Male,White,47,83364.87361353476,715,70374.78727540605,6.8799673561654675,16.926754486961247,High School,130138.10868278402,5.905820418837819,54.077001723566575,1,46-55
Male,Hispanic,43,20000.0,645,39047.84023430473,0.7108797942342273,17.396301299947115,Some College,53996.42783378014,10.745461377865643,72.31559901426742,0,36-45
Male,White,55,80588.45987501011,804,87111.66262070413,0.9810071784417138,26.007930218736035,Bachelor,122102.18162179583,16.889503479331346,71.34324830536384,0,46-55
Female,White,33,160503.76854692996,554,14888.749149361453,7.109730564447139,13.664454719113703,High School,25006.743922565165,10.157093809345765,59.53893555860502,1,26-35
Male,White,37,34605.75929399464,657,45695.20591826913,7.3515263634304215,4.5514500793216435,Bachelor,90501.04797303303,4.279291924215469,50.49135556075011,1,36-45
Female,Black,41,20000.0,446,65657.62754027017,7.8218750676742275,22.472780154066328,High School,79703.0722177953,11.422658648957826,82.37778759751598,0,36-45
Female,White,27,32498.944122238976,417,48680.33412946309,1.7359229183039215,21.69127039778006,Bachelor,84631.09540030634,5.903016515301754,57.520623949394,0,26-35
Male,Hispanic,42,20000.0,721,20007.32664335056,10.071545636091068,18.04156021386025,Some College,35163.23200050047,16.779107682029135,56.89842914060288,1,36-45
Female,Asian,19,35231.31649385552,435,94354.70596131937,6.412702123916193,12.944044645434147,Graduate,156527.04438277232,11.466168371798233,60.280130078086515,0,18-25
Male,Hispanic,52,70036.63291148157,622,28309.913219163616,8.977855909457208,9.7945035769517,Bachelor,34191.35690110895,7.91704715189273,82.79844903799481,1,46-55
Male,Black,40,35291.3752015809,771,57497.20376810386,6.16538603726693,14.813257439806746,Some College,96887.47077372098,12.72340420450698,59.34431284968474,1,36-45
Male,White,33,28931.561055116767,739,65632.1376546316,4.3327010824045,15.017661942220894,High School,84797.84069672514,20.177312228345738,77.39835957540637,0,26-35
Female,White,29,55384.46913391822,570,60590.67560166658,0.5792700771679733,23.240193366659355,Some College,76492.94994981337,4.794835734851272,79.21079738906633,0,26-35
Female,Other,37,58877.828790390224,459,120741.42512289938,6.205539476676535,22.525364172635864,High School,212124.48433526122,11.222697118342664,56.92007950014315,1,36-45
Male,White,48,20000.0,711,57990.96282369314,5.863352298480306,7.899843912542908,Graduate,102074.97625460812,27.425157033887213,56.812124725892524,0,46-55
Female,White,46,38989.91764721766,811,77379.19637910897,1.873402762436414,10.613681083639731,High School,147943.56782217696,18.733163154376985,52.303183922207474,1,46-55
Male,Black,31,254941.17197372395,570,57899.12667472535,6.655618578793614,11.877984516058994,Graduate,69635.53296775078,17.044611478643453,83.14595179667722,0,26-35
Male,White,29,20000.0,553,86489.09801772267,3.997591627339005,15.431628452958337,Some College,129993.79613981204,16.299665343576862,66.53325049812467,1,26-35
Male,White,47,33916.77245619863,587,138150.25528443663,4.098160019569492,16.1565290691446,High School,167136.61017214274,8.602962198101931,82.65708819997512,1,46-55
Female,White,31,171681.60346037548,718,65024.8704291334,2.2912028606678496,4.887590550651304,Some College,96999.55236827096,4.9742216087335285,67.0362582522632,1,26-35
Female,White,40,87845.9617706066,797,95713.0770646935,0.6209333335715066,17.096205530752233,Bachelor,152502.16779066424,17.1594789071999,62.761781325021126,1,36-45
Male,Hispanic,41,24083.51005922976,501,143371.91840221727,1.2226560895043455,8.082544360457472,Some College,232804.9309826811,3.201364844432584,61.58457116738779,0,36-45
Male,White,43,42826.326760710996,470,135172.9769772152,7.3230453022488895,9.216868912674277,High School,200697.5599697582,6.199734941240635,67.35157965925622,0,36-45
Male,White,50,36254.20508906931,850,47516.217738950196,1.5834371194560655,11.804535308610214,High School,84590.32347338532,17.49797754228381,56.172166966473704,0,46-55
Male,White,24,20000.0,628,111508.86946022372,0.011277981406717097,10.640106637375,Some College,170884.65934378633,23.3254350917037,65.2538793642616,0,18-25
Male,Black,18,34221.12129003125,680,69512.55731533881,29.07483480301699,7.294743626853682,Some College,112172.49950787226,4.4637028593371735,61.969339740406184,1,18-25
Female,Hispanic,33,29028.317375214716,566,117047.83760565166,1.1829314688982246,19.37051378440694,Graduate,215376.22399920147,5.361479784595098,54.345756199201276,0,26-35
Male,White,61,39743.403255006924,708,84219.41454012327,5.326610277668399,6.764896159889659,Bachelor,112807.03899487361,11.578814715928557,74.65794270510949,0,56+
Male,Black,64,20000.0,765,70643.46217553159,13.081139888599125,20.022033561365845,High School,102907.47478966936,19.832893912147064,68.6475519100225,1,56+
Male,White,61,20000.0,685,77682.34171774128,4.5778641310747155,8.52588245016002,High School,125623.50799796099,12.971353364162653,61.83742434497383,1,56+
Female,Asian,37,35135.784139727286,850,69782.79536481657,8.02301348188508,1.6248943612450355,High School,126592.5908466052,17.662057379706813,55.12391752008124,0,36-45
Female,White,18,143213.89695039397,610,71439.04353421503,18.72655323490605,13.931924950741381,Bachelor,110036.44016257946,12.00895970395735,64.92307769013922,0,18-25
Male,Black,18,38783.97174901756,618,54431.62379209711,9.843560655303863,7.077207292213207,Bachelor,68486.59940873072,5.128820169497146,79.47777267673496,0,18-25
Female,White,32,27853.808232603198,677,51480.86146968887,4.081142132519303,16.0472140507039,Bachelor,102501.71186627043,20.810411846708085,50.22439189781897,0,26-35
Male,White,37,66387.80400898437,705,172457.30155971844,2.260448671289044,6.819802594233729,Bachelor,304616.2602549277,11.49397122713043,56.61460797115431,0,36-45
Male,White,55,31995.30044566325,677,79739.2126297063,3.2933852946722557,17.192035015265674,High School,141791.31969987723,9.791582316546,56.23701986728552,1,46-55
Male,Hispanic,50,161850.1748972921,495,42447.2346814992,9.220303247037178,11.657726077155486,Graduate,66730.6154824948,16.99296003978612,63.60983541749922,0,46-55
Male,White,42,36202.01258589679,687,50693.325863570455,9.598689602352032,20.93172214144058,High School,83017.01492990031,6.158462269028239,61.0637781982115,0,36-45
Male,Asian,29,63601.838142775094,605,112843.26190770399,9.349305287114838,20.040247121577153,Bachelor,225149.24940189146,11.160975147733513,50.11931516870338,1,26-35
Female,White,28,20000.0,580,38495.16676973521,4.546878513842004,5.390541389577008,High School,64521.462731963686,12.966134076341683,59.662576047992864,1,26-35
Female,White,43,54310.420993223895,653,24606.930033168228,3.24044765599424,4.607859450564635,High School,33838.06168312296,14.668547710386314,72.71967958330531,1,36-45
Female,White,48,45255.28697615778,534,25717.59110784067,1.8650238791455882,1.3308118764628598,Some College,50702.32838443726,20.268208836208167,50.72270234385235,0,46-55
Male,Hispanic,44,34710.41622457274,513,21218.201208233164,0.016832577708487947,21.58944919546923,High School,34590.12688861639,7.854756854852462,61.34178482940481,1,36-45
Male,White,27,24308.802123974714,336,27466.190338696364,7.229909116833145,7.156035492739367,Some College,33413.68291454531,3.3248532916489606,82.20042791733101,0,26-35
Female,Hispanic,47,21798.05157475774,850,29480.385890308393,1.6217183893457732,4.1593201921751515,Some College,48898.561325916555,15.116407139883535,60.288861453033384,0,46-55
Male,Asian,45,45518.86485385133,716,137467.448209235,1.9999846448284333,18.292091917757734,Bachelor,172711.41889609702,10.923045774379874,79.59372292108564,0,36-45
Male,Asian,27,60063.119970999294,635,58237.94937855453,9.27289653584582,13.314097103689468,Bachelor,94466.06830313988,10.168316914677748,61.64959590746385,0,26-35
Male,White,30,32802.81989104198,569,48148.33689361791,0.268328727509456,3.229206109451509,High School,89568.68264343857,12.84854007899909,53.755772076374356,0,26-35
Female,Black,48,45698.207060307155,304,25183.698070121856,13.129149201317365,6.011022304499603,High School,41076.956077138,7.282225741596552,61.30857900675416,0,46-55
Male,Hispanic,37,35230.52796632009,562,54946.988915116206,0.006814253488889052,37.20305014098068,Bachelor,82352.49565705747,16.188974279346045,66.72170463896238,0,36-45
Male,White,59,39293.75266383888,735,21112.132674100874,13.99828819571403,28.93835359678859,Some College,40241.57853620339,9.794313773866246,52.463480415181316,0,56+
Female,Black,46,30935.015649807938,763,47970.89238135782,3.0326322342386476,25.212886214006147,Some College,93162.92989953209,22.53994818239707,51.49139516446096,1,46-55
Male,White,34,36841.42106134708,727,206632.3970559145,0.5386088681270598,13.67331894671262,Graduate,305401.19218595966,1.5630574235240475,67.65932889027344,1,26-35
Male,White,39,314403.4665673378,669,89168.41350993507,5.606765058507835,16.58981955775524,Some College,142594.61607333578,10.407997601995982,62.53280521059516,1,36-45
Male,White,40,46597.74549677868,806,52792.325237944526,11.309924049868492,16.565906840762203,High School,104863.3931165707,3.4812960108169206,50.343903309764436,1,36-45
Male,White,31,60854.28814891703,610,91023.60643613896,2.881915024137695,19.47334454013235,Bachelor,122197.43276498781,15.366461265227176,74.48896787479742,0,26-35
Female,White,29,51555.74272268435,780,43786.20503088479,5.877864694318367,9.280264160521277,Bachelor,62987.44501495721,12.282301940707843,69.5157662300593,0,26-35
Male,White,48,29429.314292956606,603,37034.061686649184,19.40328069585537,23.433546838613445,Some College,57133.85294509625,13.816023716049386,64.81982183529212,0,46-55
Male,Black,50,102251.56410243011,544,166454.58321666572,1.3767970379781314,16.493629785298204,Bachelor,213180.1554582277,1.957128767880912,78.08165016995788,1,46-55
Female,White,47,28769.439770505258,529,30170.96169900321,8.58649266828399,1.6128846793661857,Some College,42771.382771158605,11.714737254637344,70.54006614756432,0,46-55
Female,White,58,84460.87084334882,522,48413.17462178116,1.7494692902752782,15.888884148822925,Some College,79191.89635509823,22.52857549029209,61.13400088904981,0,56+
Female,White,33,27795.638574092267,729,71942.32025841779,2.778571044927645,22.93555407141555,High School,99481.72882133051,15.875594913338047,72.31711904366522,1,26-35
Male,White,60,20000.0,560,34141.17717422344,1.6547983732263392,11.928201861901512,High School,59713.8744320137,14.226169500958854,57.17461393849824,0,56+
Male,Black,29,48645.615809681,526,88465.06189294373,2.953058995097516,4.907624165597641,Some College,130763.49761713074,4.248098294041503,67.65271922594576,0,26-35
Female,White,27,20000.0,735,49813.59836189773,0.02551012827261239,0.8442496289874597,Some College,63354.72514797382,20.61078861289301,78.62649272891818,0,26-35
Female,Black,18,55743.28201081716,689,89174.12486875786,1.8079984482996478,29.847811883139485,Bachelor,161550.20058331796,7.927266129808295,55.19901835266814,1,18-25
Male,White,34,20000.0,765,85100.69725173713,2.94658575292958,9.465863838930659,High School,140750.85519605564,9.180487994877568,60.46193973968974,0,26-35
Male,Hispanic,33,28135.6736655933,711,51750.67329759382,5.001626135057079,13.866414809440736,High School,96250.84056854274,6.693576130722333,53.76646374401355,0,26-35
Male,White,46,20000.0,559,167107.93559549694,5.071742543009812,29.01786872554118,High School,248676.87730655694,5.35782021796964,67.19882339100401,0,46-55
Female,White,42,347782.8631405876,659,40166.89861759353,4.38277405623939,18.17636328778005,Bachelor,48823.00779380438,19.644556743368714,82.27043034143155,1,36-45
Male,Black,25,20000.0,665,134500.37717957984,1.7338481736938236,11.317869543574588,Bachelor,166424.14865062173,18.886012997713873,80.81782497919804,0,18-25
Male,White,35,36601.73755039556,539,121171.22968196134,14.725606073076467,24.969490594156206,Bachelor,222513.98207188156,15.12703401228176,54.45555760303541,0,26-35
Male,Black,35,90639.32235633202,517,173256.65423480343,2.487653831214132,5.510198226665983,High School,264825.04308303277,2.9441301664071107,65.42306279564386,1,26-35
Female,Black,18,83208.82799333568,568,66465.18951219805,1.2224357018106569,7.852757072163566,Some College,131674.75616229203,26.316651266428778,50.47678951482412,1,18-25
Female,White,28,71759.36858695644,850,37303.728963365415,4.042935388817746,4.4465523704378835,Bachelor,69543.35351012227,11.24219891111011,53.64096938169042,1,26-35
Male,White,30,28175.75934098796,600,208163.25928059855,6.910090982407619,10.79544790598682,Bachelor,252480.69804626048,14.288097125407775,82.4471973071217,0,26-35
Female,White,57,107030.71807643787,797,48980.57741432246,0.06154509461296266,5.784508092780437,Some College,92866.39892908896,5.3591718912027355,52.743056669746736,1,56+
Female,Asian,42,75411.33487778607,593,36749.299982953926,1.6171957392577658,36.09330346029177,High School,50357.306283515354,2.1276066418230988,72.97709646352538,1,36-45
Male,Black,47,43038.04169411094,756,53430.01536141014,8.714213782474863,3.7191572926891077,Graduate,84900.93255297867,9.335236844384655,62.93218902874771,1,46-55
Male,White,22,44022.87244717228,758,33222.59747828325,3.536444458133943,4.262023299459679,Some College,53318.8496281015,23.81470633358683,62.30929157326268,0,18-25
Male,White,54,28477.280756377033,764,82099.67157056622,2.625369116411345,6.396466620135224,Graduate,102442.07875088327,5.397498950564247,80.14252792567268,1,46-55
Female,White,55,20000.0,696,41630.942129027404,13.36109533106858,30.846250436946775,Some College,54142.393957877524,9.281045024580902,76.89157993533873,0,46-55
Male,Hispanic,18,97706.24736753358,815,50388.058832301474,0.4689996382228498,4.8550834659104884,High School,77518.90048026203,13.345119515284164,65.00099784713967,1,18-25
Female,White,31,103752.79680448049,695,107008.90315075981,4.779970417505284,10.74637793671451,Some College,183423.60789448587,17.678526059008547,58.339765736325774,0,26-35
Female,White,45,20000.0,850,87048.08325926398,2.094185957973508,5.624846835592869,Some College,122871.29275806466,2.059067411003544,70.84493155831191,1,36-45
Male,Hispanic,47,32111.576023147445,455,60436.6352269195,0.3672822975943322,6.327808213156129,Bachelor,97975.08480153096,23.025154671576406,61.685718720577334,0,46-55
Female,White,31,32378.873182694813,691,66338.39490634353,1.2023674335655534,19.757085608694577,Bachelor,99727.05986219205,2.617639614792677,66.51995456199482,1,26-35
Male,White,36,35379.055695422976,683,60316.034434006455,4.943409529618393,10.472544956467624,High School,102796.0628559332,9.794506892995855,58.67543246139522,1,36-45
Male,Asian,32,38232.296781336576,537,46226.42855458579,0.14342213244827753,30.300180491436514,High School,71167.89073290685,3.509279708264951,64.95405171986005,1,26-35
Female,Black,41,77457.84790048248,719,59783.441493378574,4.485490661237953,7.65322773276523,High School,112470.97587444806,8.519870389280314,53.15455034382839,0,36-45
Female,White,54,20000.0,471,80378.73863007425,15.71541311599586,29.38691618469936,Graduate,159712.17224795415,17.588944879986702,50.32724650772751,0,46-55
Male,White,30,20000.0,571,55509.12621999755,7.926070032988616,4.169877806342655,High School,107157.11899757646,1.9800640809564125,51.801622458002996,1,26-35
Female,White,52,97664.73233725621,410,77023.09401479276,2.12016015291454,7.289238402334469,Some College,102816.84871870135,22.568627781137263,74.91291065097879,0,46-55
Female,White,30,25081.45999313644,837,36242.89832977487,0.7437046319373062,5.9704925601087675,Some College,56747.033295732756,17.092938862507925,63.867476808695564,1,26-35
Male,Hispanic,29,20000.0,622,41675.29596413099,3.128044882798978,12.618136835087352,Bachelor,65307.446598561466,13.202601759086011,63.814003049767045,0,26-35
Female,White,49,24634.324304277903,850,38538.29487655308,2.4957241875689684,7.272926196560753,Graduate,72158.06716306602,17.148731432846716,53.40815849385561,0,46-55
Male,Black,51,27888.16855683629,746,42655.91272361505,17.830294091181244,20.141943515548714,High School,63376.08456646383,12.657747816897155,67.30600827648307,1,46-55
Male,Asian,50,125991.55780995387,703,129613.03389535201,22.960309633428203,22.368319756012824,High School,212524.0932545643,8.478321038347827,60.9874541330708,1,46-55
Male,White,24,76104.37024800955,579,92561.01020522851,2.643120881562941,19.043062644233576,Some College,156189.5962751465,14.089839494001698,59.261956245902134,1,18-25
Female,White,34,90945.57169405828,524,31377.49291668051,0.8054467211503635,5.643737681787201,Some College,40452.385628127755,11.543869602775647,77.56648323569524,0,26-35
Female,White,49,69980.99008094711,712,77846.8705382827,12.073707108900617,12.281715221309536,Some College,128164.66696495419,18.101605825919574,60.73972833680396,1,46-55
Male,Asian,40,77419.57521006,641,47365.55768358758,7.888298061598283,15.880251946341179,Some College,66192.09702459625,5.3692044287813,71.5577233729082,0,36-45
Male,Hispanic,27,20942.46717700842,489,39758.11494144248,3.5797684829669474,15.060516248579155,Graduate,54281.49607169748,13.762605755945815,73.24432415961444,1,26-35
Female,White,45,30980.655597838784,467,24552.18964693396,2.27344464520974,4.121724657717577,Bachelor,34379.26405270544,4.324827268184407,71.4156929284292,1,36-45
Male,Black,31,20000.0,534,107275.03287254294,2.9725384507810415,2.035664697216226,Bachelor,137256.43058546388,13.057061350665139,78.15665350975831,0,26-35
Female,White,61,30687.465968609322,850,26414.862658240392,11.607880189528213,9.174641930431692,Bachelor,33171.367184531344,11.850789754558443,79.63151627515165,1,56+
Female,Asian,58,62773.23031746896,850,58036.19189974637,1.0206488700214338,1.8813163775208388,High School,99676.75887811341,11.070706749197841,58.22439709412512,1,56+
Male,White,47,40443.71881966923,674,33935.374760772036,8.219720332245535,26.568528388238228,High School,66268.42602331615,10.51341051142279,51.20896450570906,0,46-55
Female,White,56,103692.45723490916,667,95368.76264607922,0.09179058294004025,11.90575102515968,Bachelor,166933.45323087962,6.693940650178307,57.129808795231796,1,56+
Male,Hispanic,40,20000.0,609,48990.85388251708,12.664521208580389,19.017672390418095,Bachelor,71011.48270221263,9.101014625952578,68.99004501562194,1,36-45
Female,White,49,54186.69516097377,537,55233.36050489502,3.4687095833641157,14.610956239838249,Bachelor,81084.63209844715,6.4589696286973775,68.11816132782674,0,46-55
Female,White,57,20000.0,815,56362.506736031646,1.285750281761333,8.307061985741365,Bachelor,92046.25017406594,7.666496848492585,61.23281136325074,1,56+
Female,White,42,39157.261977399474,850,71792.99595906801,0.01430295203676186,2.9763446553144854,Graduate,135907.12083518313,15.234801553790026,52.82504369004519,1,36-45
Male,White,36,65661.41479057926,542,60343.15862081557,4.099751650390032,10.468598773270767,Bachelor,82185.67072639996,10.087969845302165,73.42296788171365,0,36-45
Female,White,19,30589.06730663297,640,58339.582473876486,1.4017972127345713,12.806385817240312,High School,91873.70475371658,20.221352682344065,63.49976049215156,0,18-25
Male,Asian,39,56438.18702408983,596,43868.80765973671,4.988376247006956,10.545925727382519,High School,70153.12743112497,16.488242264380336,62.53293226707004,0,36-45
Male,White,49,20000.0,599,23275.63480750334,1.650646945547448,24.320893577863814,Some College,45270.618532731765,8.859836126479388,51.41443956785013,0,46-55
Male,White,51,20000.0,792,30603.492771155332,0.4607081852560818,21.42843725108529,Bachelor,49850.71191013445,8.389053026973325,61.390282301933915,0,46-55
Male,Black,46,56705.34186077824,492,92142.15653599707,3.516509122838072,19.89321952815935,High School,168130.58952700507,11.7715366845709,54.80392163925485,0,46-55
Male,White,33,146562.63918136354,705,49836.7689049169,4.156138653651404,16.954153636896667,High School,63304.704375674664,1.8649129980647137,78.72522176103404,0,26-35
Female,White,18,20000.0,737,40198.86873804553,3.012786305104176,9.345695048609617,Graduate,58752.21000299917,14.188674435908233,68.4210325637001,0,18-25
Female,Black,34,96544.11605818488,632,25759.61188037545,3.062774390442951,18.84198059519979,Some College,43511.55893725213,13.882472611980575,59.20176732238737,0,26-35
Male,Hispanic,36,37599.22536056512,757,21337.294069433214,4.453725682958246,29.18450847746431,High School,37171.920744103685,5.387258769493034,57.401645226572796,0,36-45
Female,Black,36,20000.0,667,39264.49176160969,3.736470179889632,10.502701572453455,High School,74923.31427243308,7.36289001719512,52.406239823878785,1,36-45
Male,Black,47,20000.0,796,102010.56980400896,0.7110881239433665,20.100465538614994,Graduate,170596.25387294526,4.654185994480891,59.79648877869453,1,46-55
Female,White,63,36776.99595178724,467,42862.72661701259,1.097536144310155,18.60085352141164,Bachelor,61364.99557137168,24.03666295797484,69.84882214675679,1,56+
Female,Asian,41,26276.497032276973,608,76137.12844991643,0.7645383384379896,13.661801962274827,Bachelor,124200.6848882124,8.21802058704138,61.301697747032655,1,36-45
Male,White,37,20000.0,641,41696.151041392266,5.909354018630864,10.035552228983224,Some College,73769.83143999234,16.47599690796203,56.52195515088003,0,36-45
Female,Hispanic,36,20000.0,329,87844.19541535551,3.7602246007547975,19.910186542804805,Graduate,160533.17331776337,6.20133516116374,54.72027594039677,0,36-45
Male,White,41,20000.0,519,48482.07974796763,2.809323906025429,8.689935982909665,High School,94814.82364975035,3.619625655939828,51.13343871952166,1,36-45
Male,Asian,30,42406.087611836345,552,28591.634461350593,8.005835928733367,9.401566429722221,Some College,38673.10521891315,23.718333941384955,73.93157156505707,1,26-35
Female,Black,41,36130.02073052576,763,50951.4327651972,1.971102776801974,7.568763023245816,High School,88082.6016534087,8.831987395435522,57.84505885246571,1,36-45
Male,Hispanic,45,24318.912869709042,565,179943.87055051196,4.19788313263655,21.628597317757528,Some College,244768.11088035966,6.533204380356601,73.516059711907,1,36-45
Male,White,42,42681.02646709001,551,175243.30284997018,0.3866065781830369,11.239552573577303,Some College,254855.96087320542,13.54509948379148,68.76170455246141,1,36-45
Male,White,45,83451.53939967256,748,80171.22842470821,6.820787670064693,21.865573168124843,Graduate,105361.95831988129,21.00340337716846,76.09124745129219,1,36-45
Female,Black,45,49776.646555111074,455,55147.39069849635,5.9403733406321,6.347392127533978,Some College,100279.73924033272,7.3765146566099125,54.99355215347025,0,36-45
Male,Hispanic,18,32956.80563419126,401,71850.3728844964,8.107037041895083,16.566069102342183,Bachelor,138757.41255146704,9.866766707719204,51.78128617658254,0,18-25
Male,White,47,76302.24234162192,606,72410.8481329501,10.791383074904232,21.01993345463307,Bachelor,88626.75372322525,7.0746942417906045,81.70314841846039,1,46-55
Female,Asian,31,20000.0,476,58458.240960066796,7.094671833268912,19.453175890632952,High School,108194.88813057228,10.8974169052278,54.03050178259618,1,26-35
Female,Hispanic,26,30335.210160980656,480,78007.98029819399,9.305222671088439,9.37646054942008,Graduate,108696.65568817157,10.886850592673275,71.76667930058758,0,26-35
Male,White,26,30919.107934331932,718,67841.9569969263,2.120599653977976,24.651703819738582,Bachelor,107839.9037285522,7.147933342659638,62.909882753320865,1,26-35
Male,Hispanic,45,20000.0,755,49534.0984402095,2.102924404925818,10.94429802921304,Bachelor,89090.80812920872,18.73287912402044,55.59956125706035,1,36-45
Male,White,37,25954.510023829724,744,29226.932830925696,14.43894926041063,9.97169979206585,High School,46923.35717724141,5.371231077813012,62.286534018715166,1,36-45
Male,White,19,20000.0,783,45431.65803964918,12.300555265744595,29.319550467840838,Bachelor,62922.842710517616,15.020385867219417,72.20217028124705,1,18-25
Male,White,45,167668.2222376987,798,96733.13780451374,3.975870085587297,14.367673408817366,High School,186204.7666620723,10.460527664068879,51.94987192785818,1,36-45
Female,White,22,20000.0,394,58754.478876879664,2.2829403897928584,7.444474217638453,High School,98405.88573655476,7.732357299998559,59.70626496282242,1,18-25
Female,Black,41,129170.86026356704,704,71694.70216549079,10.04963449469113,4.800029460934444,High School,139446.5159408629,13.047531156462803,51.413763679757615,1,36-45
Female,White,42,37438.97692794175,586,50523.33983163276,1.9534573812751233,12.755083479524219,Some College,94848.12622360743,9.804723290809171,53.26762039823792,0,36-45
